study_year,region_code,region_name,age_code,sex_code,cell_status,beneficiaries,beneficiary_lower_bound,beneficiary_upper_bound,population_average,beneficiary_rate_per_100000,beneficiary_rate_lower_per_100000,beneficiary_rate_upper_per_100000,boxes,unknown_age_beneficiaries,unknown_age_boxes,population_start_status,population_end_status,open_medic_source_file,historical_window_amendment_id,amendment_id,analysis_version,standard_population,standard_weight
2022,44,Grand Est,20,1,observed,11663,11663,11663,1375856.5,847.6901479187692,847.6901479187692,847.6901479187692,112150,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,44,Grand Est,20,2,observed,10103,10103,10103,1376850,733.7763736064204,733.7763736064204,733.7763736064204,95562,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,44,Grand Est,60,1,observed,21660,21660,21660,697447,3105.612326097897,3105.612326097897,3105.612326097897,227084,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,44,Grand Est,60,2,observed,17707,17707,17707,861471,2055.4377338296936,2055.4377338296936,2055.4377338296936,186529,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,5,Overseas regions and departments,0,1,structural_zero_supported,0,0,0,354811.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,5,Overseas regions and departments,0,2,observed,50,50,50,349072,14.323692533345557,14.323692533345557,14.323692533345557,211,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,5,Overseas regions and departments,20,1,observed,5392,5392,5392,488210.5,1104.4416291743007,1104.4416291743007,1104.4416291743007,46331,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,5,Overseas regions and departments,20,2,observed,9701,9701,9701,580840.5,1670.165906130857,1670.165906130857,1670.165906130857,86179,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,5,Overseas regions and departments,60,1,observed,6423,6423,6423,205912,3119.2936788531024,3119.2936788531024,3119.2936788531024,61784,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,5,Overseas regions and departments,60,2,observed,9983,9983,9983,247643.5,4031.198073036441,4031.198073036441,4031.198073036441,99551,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,52,Pays de la Loire,0,1,structural_zero_supported,0,0,0,479983,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,52,Pays de la Loire,0,2,observed,11,11,11,452480.5,2.4310439897409943,2.4310439897409943,2.4310439897409943,65,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,52,Pays de la Loire,20,1,observed,5755,5755,5755,938347.5,613.3122324085693,613.3122324085693,613.3122324085693,53858,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,52,Pays de la Loire,20,2,observed,4650,4650,4650,936565.5,496.49490612242283,496.49490612242283,496.49490612242283,44430,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,52,Pays de la Loire,60,1,observed,11221,11221,11221,483430.5,2321.1195818219994,2321.1195818219994,2321.1195818219994,117886,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,52,Pays de la Loire,60,2,observed,8112,8112,8112,602379,1346.6604911525799,1346.6604911525799,1346.6604911525799,84935,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,53,Bretagne,0,1,structural_zero_supported,0,0,0,396985.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,53,Bretagne,0,2,structural_zero_supported,0,0,0,375640.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,53,Bretagne,20,1,observed,3834,3834,3834,816743.5,469.42522346367,469.42522346367,469.42522346367,36467,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,53,Bretagne,20,2,observed,2925,2925,2925,809697.5,361.24602089051774,361.24602089051774,361.24602089051774,27722,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,53,Bretagne,60,1,observed,7875,7875,7875,459004,1715.6713231257243,1715.6713231257243,1715.6713231257243,83553,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,53,Bretagne,60,2,observed,5231,5231,5231,578036.5,904.9601539003161,904.9601539003161,904.9601539003161,54991,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,75,Nouvelle-Aquitaine,0,1,observed,24,24,24,661065,3.630505320959361,3.630505320959361,3.630505320959361,107,11,81,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,75,Nouvelle-Aquitaine,0,2,observed,11,11,11,626426.5,1.7559921235771474,1.7559921235771474,1.7559921235771474,62,12,86,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,75,Nouvelle-Aquitaine,20,1,observed,9390,9390,9390,1433221.5,655.1673973632129,655.1673973632129,655.1673973632129,91442,11,81,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,75,Nouvelle-Aquitaine,20,2,observed,7302,7302,7302,1466651,497.8689545092868,497.8689545092868,497.8689545092868,70477,12,86,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,75,Nouvelle-Aquitaine,60,1,observed,22350,22350,22350,865153,2583.3580881069593,2583.3580881069593,2583.3580881069593,235041,11,81,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,75,Nouvelle-Aquitaine,60,2,observed,16183,16183,16183,1079400.5,1499.2581530210518,1499.2581530210518,1499.2581530210518,172698,12,86,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,76,Occitanie,0,1,observed,23,23,23,685331.5,3.356040106138416,3.356040106138416,3.356040106138416,64,63,432,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,76,Occitanie,0,2,observed,44,44,44,650949,6.759362100563947,6.759362100563947,6.759362100563947,155,101,835,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,76,Occitanie,20,1,observed,8985,8985,8985,1446937.5,620.9666969029415,620.9666969029415,620.9666969029415,83597,63,432,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,76,Occitanie,20,2,observed,7662,7662,7662,1488298,514.8162531966044,514.8162531966044,514.8162531966044,68788,101,835,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,76,Occitanie,60,1,observed,20492,20492,20492,820401.5,2497.801381396792,2497.801381396792,2497.801381396792,211080,63,432,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,76,Occitanie,60,2,observed,15364,15364,15364,1010774.5,1520.02251738642,1520.02251738642,1520.02251738642,158139,101,835,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,84,Auvergne-Rhône-Alpes,0,1,observed,12,12,12,995818.5,1.2050388700350514,1.2050388700350514,1.2050388700350514,45,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,84,Auvergne-Rhône-Alpes,0,2,observed,32,32,32,943354,3.3921518327160323,3.3921518327160323,3.3921518327160323,107,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,84,Auvergne-Rhône-Alpes,20,1,observed,12605,12605,12605,2020833,623.7526802066276,623.7526802066276,623.7526802066276,119322,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,84,Auvergne-Rhône-Alpes,20,2,observed,9931,9931,9931,2040354,486.7292636473867,486.7292636473867,486.7292636473867,92464,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,84,Auvergne-Rhône-Alpes,60,1,observed,23658,23658,23658,974319.5,2428.156267015081,2428.156267015081,2428.156267015081,246813,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,84,Auvergne-Rhône-Alpes,60,2,observed,18636,18636,18636,1210041.5,1540.1124672170336,1540.1124672170336,1540.1124672170336,195450,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,93,Provence-Alpes-Côte d'Azur and Corse,0,1,observed,43,43,43,614571,6.996750578859074,6.996750578859074,6.996750578859074,278,62,438,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,93,Provence-Alpes-Côte d'Azur and Corse,0,2,observed,57,57,57,579917.5,9.828984295179918,9.828984295179918,9.828984295179918,383,104,834,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,93,Provence-Alpes-Côte d'Azur and Corse,20,1,observed,9092,9092,9092,1298506.5,700.1890248527828,700.1890248527828,700.1890248527828,82593,62,438,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,93,Provence-Alpes-Côte d'Azur and Corse,20,2,observed,8207,8207,8207,1363900,601.7303321357871,601.7303321357871,601.7303321357871,72416,104,834,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,93,Provence-Alpes-Côte d'Azur and Corse,60,1,observed,20113,20113,20113,745566,2697.682029491688,2697.682029491688,2697.682029491688,201859,62,438,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,93,Provence-Alpes-Côte d'Azur and Corse,60,2,observed,15875,15875,15875,945556,1678.906378892419,1678.906378892419,1678.906378892419,159068,104,834,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,11,Île-de-France,0,1,observed,143,143,143,1563586.5,9.145640487430661,9.145640487430661,9.145640487430661,532,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,11,Île-de-France,0,2,observed,198,198,198,1501604.5,13.18589548712727,13.18589548712727,13.18589548712727,932,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,11,Île-de-France,20,1,observed,25859,25859,25859,3302690,782.9678231986653,782.9678231986653,782.9678231986653,224067,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,11,Île-de-France,20,2,observed,27829,27829,27829,3447517,807.2186446071187,807.2186446071187,807.2186446071187,233392,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,11,Île-de-France,60,1,observed,34944,34944,34944,1179435,2962.774548830584,2962.774548830584,2962.774548830584,344829,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,11,Île-de-France,60,2,observed,30027,30027,30027,1490471.5,2014.5973941802981,2014.5973941802981,2014.5973941802981,295475,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,24,Centre-Val de Loire,0,1,observed,15,15,15,304353.5,4.928479547631291,4.928479547631291,4.928479547631291,113,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,24,Centre-Val de Loire,0,2,observed,11,11,11,286599.5,3.8381085800917307,3.8381085800917307,3.8381085800917307,42,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,24,Centre-Val de Loire,20,1,observed,5553,5553,5553,601608,923.026289544022,923.026289544022,923.026289544022,51346,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,24,Centre-Val de Loire,20,2,observed,5035,5035,5035,610865,824.2410352532884,824.2410352532884,824.2410352532884,46279,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,24,Centre-Val de Loire,60,1,observed,11412,11412,11412,351233.5,3249.120599259467,3249.120599259467,3249.120599259467,117205,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,24,Centre-Val de Loire,60,2,observed,9098,9098,9098,432859,2101.839167026676,2101.839167026676,2101.839167026676,93093,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,27,Bourgogne-Franche-Comté,0,1,structural_zero_supported,0,0,0,317110,0,0,0,0,,,definitive,provisional,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,27,Bourgogne-Franche-Comté,0,2,observed,21,21,21,297898,7.049392745167809,7.049392745167809,7.049392745167809,122,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,27,Bourgogne-Franche-Comté,20,1,observed,6360,6360,6360,659864,963.8349720548476,963.8349720548476,963.8349720548476,60611,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,27,Bourgogne-Franche-Comté,20,2,observed,5319,5319,5319,652492,815.1824083666926,815.1824083666926,815.1824083666926,50053,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,27,Bourgogne-Franche-Comté,60,1,observed,14498,14498,14498,392491.5,3693.8379557264298,3693.8379557264298,3693.8379557264298,152140,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,27,Bourgogne-Franche-Comté,60,2,observed,11132,11132,11132,481569.5,2311.608189472132,2311.608189472132,2311.608189472132,116351,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,28,Normandie,0,1,structural_zero_supported,0,0,0,393791,0,0,0,0,,,definitive,provisional,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,28,Normandie,0,2,observed,11,11,11,373946,2.9416011937552478,2.9416011937552478,2.9416011937552478,25,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,28,Normandie,20,1,observed,6496,6496,6496,787144.5,825.2614354797626,825.2614354797626,825.2614354797626,62687,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,28,Normandie,20,2,observed,5412,5412,5412,796616.5,679.3733245545379,679.3733245545379,679.3733245545379,51533,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,28,Normandie,60,1,observed,14298,14298,14298,439690.5,3251.832823315491,3251.832823315491,3251.832823315491,150947,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,28,Normandie,60,2,observed,10968,10968,10968,556212.5,1971.9082185315865,1971.9082185315865,1971.9082185315865,115614,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,32,Hauts-de-France,0,1,observed,35,35,35,759896,4.605893438049417,4.605893438049417,4.605893438049417,176,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,32,Hauts-de-France,0,2,observed,55,55,55,720791.5,7.630500637146803,7.630500637146803,7.630500637146803,251,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,32,Hauts-de-France,20,1,observed,16594,16594,16594,1475188,1124.873575435809,1124.873575435809,1124.873575435809,162311,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,32,Hauts-de-France,20,2,observed,14073,14073,14073,1491557.5,943.5103909839211,943.5103909839211,943.5103909839211,136958,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,32,Hauts-de-France,60,1,observed,29679,29679,29679,674161.5,4402.357595323969,4402.357595323969,4402.357595323969,319691,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,32,Hauts-de-France,60,2,observed,25803,25803,25803,866422.5,2978.108255498905,2978.108255498905,2978.108255498905,276282,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,44,Grand Est,0,1,observed,11,11,11,637002,1.7268391622004327,1.7268391622004327,1.7268391622004327,24,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,44,Grand Est,0,2,observed,49,49,49,599642,8.171542353604318,8.171542353604318,8.171542353604318,304,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,44,Grand Est,20,1,observed,13772,13772,13772,1371850,1003.8998432773262,1003.8998432773262,1003.8998432773262,131538,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,44,Grand Est,20,2,observed,12138,12138,12138,1370754.5,885.4977313588976,885.4977313588976,885.4977313588976,113034,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,44,Grand Est,60,1,observed,26300,26300,26300,709346,3707.6405590501677,3707.6405590501677,3707.6405590501677,277214,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,44,Grand Est,60,2,observed,21402,21402,21402,871823,2454.856088907955,2454.856088907955,2454.856088907955,224584,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,5,Overseas regions and departments,0,1,observed,14,14,14,356525.5,3.926787845469679,3.926787845469679,3.926787845469679,37,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,5,Overseas regions and departments,0,2,observed,71,71,71,349990.5,20.28626491290478,20.28626491290478,20.28626491290478,348,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,5,Overseas regions and departments,20,1,observed,6424,6424,6424,487729,1317.1248787748934,1317.1248787748934,1317.1248787748934,54119,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,5,Overseas regions and departments,20,2,observed,11904,11904,11904,582137,2044.8794699529492,2044.8794699529492,2044.8794699529492,102083,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,5,Overseas regions and departments,60,1,observed,7967,7967,7967,215033,3705.0127189780173,3705.0127189780173,3705.0127189780173,75124,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,5,Overseas regions and departments,60,2,observed,12158,12158,12158,257362,4724.085140774473,4724.085140774473,4724.085140774473,118806,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,52,Pays de la Loire,0,1,observed,11,11,11,477223,2.3050020640245754,2.3050020640245754,2.3050020640245754,93,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2023,52,Pays de la Loire,0,2,observed,19,19,19,448809,4.233426691532478,4.233426691532478,4.233426691532478,121,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2023,52,Pays de la Loire,20,1,observed,6619,6619,6619,944018.5,701.1515134502131,701.1515134502131,701.1515134502131,63608,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2023,52,Pays de la Loire,20,2,observed,5479,5479,5479,941074.5,582.2068284710722,582.2068284710722,582.2068284710722,52628,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2023,52,Pays de la Loire,60,1,observed,13426,13426,13426,493578,2720.1374453480503,2720.1374453480503,2720.1374453480503,142996,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2023,52,Pays de la Loire,60,2,observed,9781,9781,9781,612310.5,1597.392172762022,1597.392172762022,1597.392172762022,102859,,,definitive,provisional,data/raw/open_medic/2023/atc4/NB_2023_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2023,53,Bretagne,0,1,structural_zero_supported,0,0,0,394190,0,0,0,0,,,definitive,provisional,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
